0.028600	 0.014311	 1.000194	 0.495929	 0.020355	 1.250072
0.028700	 0.014361	 1.000196	 0.495901	 0.020496	 1.250072
0.028800	 0.014410	 1.000198	 0.495872	 0.020638	 1.250072
0.028900	 0.014460	 1.000200	 0.495844	 0.020780	 1.250073
0.029000	 0.014510	 1.000202	 0.495816	 0.020922	 1.250073
0.029100	 0.014559	 1.000204	 0.495787	 0.021066	 1.250073
0.029200	 0.014609	 1.000206	 0.495758	 0.021209	 1.250073
0.029300	 0.014658	 1.000209	 0.495729	 0.021353	 1.250074
0.029400	 0.014708	 1.000211	 0.495700	 0.021498	 1.250074
0.029500	 0.014757	 1.000213	 0.495671	 0.021643	 1.250074
0.029600	 0.014807	 1.000215	 0.495642	 0.021788	 1.250074
0.029700	 0.014857	 1.000217	 0.495613	 0.021934	 1.250075
0.029800	 0.014906	 1.000219	 0.495584	 0.022080	 1.250075
0.029900	 0.014956	 1.000222	 0.495555	 0.022227	 1.250075
0.030000	 0.015005	 1.000224	 0.495525	 0.022375	 1.250075
0.030100	 0.015055	 1.000226	 0.495496	 0.022522	 1.250076
0.030200	 0.015104	 1.000228	 0.495466	 0.022671	 1.250076
0.030300	 0.015154	 1.000231	 0.495436	 0.022819	 1.250076
0.030400	 0.015203	 1.000233	 0.495406	 0.022969	 1.250076
0.030500	 0.015253	 1.000235	 0.495376	 0.023118	 1.250077
0.030600	 0.015303	 1.000237	 0.495346	 0.023269	 1.250077
0.030700	 0.015352	 1.000240	 0.495316	 0.023419	 1.250077
0.030800	 0.015402	 1.000242	 0.495286	 0.023570	 1.250077
0.030900	 0.015451	 1.000244	 0.495256	 0.023722	 1.250078
0.031000	 0.015501	 1.000247	 0.495225	 0.023874	 1.250078
0.031100	 0.015550	 1.000249	 0.495195	 0.024027	 1.250078
0.031200	 0.015600	 1.000252	 0.495164	 0.024180	 1.250078
0.031300	 0.015649	 1.000254	 0.495133	 0.024333	 1.250079
0.031400	 0.015699	 1.000256	 0.495103	 0.024487	 1.250079
0.031500	 0.015748	 1.000259	 0.495072	 0.024641	 1.250079
0.031600	 0.015798	 1.000261	 0.495041	 0.024796	 1.250079
0.031700	 0.015847	 1.000264	 0.495010	 0.024952	 1.250080
0.031800	 0.015897	 1.000266	 0.494979	 0.025107	 1.250080
0.031900	 0.015946	 1.000269	 0.494947	 0.025264	 1.250080
0.032000	 0.015996	 1.000271	 0.494916	 0.025421	 1.250080
0.032100	 0.016045	 1.000274	 0.494884	 0.025578	 1.250081
0.032200	 0.016095	 1.000277	 0.494853	 0.025735	 1.250081
0.032300	 0.016144	 1.000279	 0.494821	 0.025894	 1.250081
0.032400	 0.016194	 1.000282	 0.494790	 0.026052	 1.250081
0.032500	 0.016243	 1.000284	 0.494758	 0.026211	 1.250082
0.032600	 0.016293	 1.000287	 0.494726	 0.026371	 1.250082
0.032700	 0.016342	 1.000290	 0.494694	 0.026531	 1.250082
0.032800	 0.016392	 1.000292	 0.494662	 0.026692	 1.250082
0.032900	 0.016441	 1.000295	 0.494629	 0.026853	 1.250083
0.033000	 0.016490	 1.000298	 0.494597	 0.027014	 1.250083
0.033100	 0.016540	 1.000300	 0.494565	 0.027176	 1.250083
0.033200	 0.016589	 1.000303	 0.494532	 0.027338	 1.250083
0.033300	 0.016639	 1.000306	 0.494500	 0.027501	 1.250084
0.033400	 0.016688	 1.000308	 0.494467	 0.027665	 1.250084
0.033500	 0.016738	 1.000311	 0.494434	 0.027828	 1.250084
0.033600	 0.016787	 1.000314	 0.494401	 0.027993	 1.250084
0.033700	 0.016837	 1.000317	 0.494369	 0.028157	 1.250085
0.033800	 0.016886	 1.000320	 0.494335	 0.028323	 1.250085
0.033900	 0.016936	 1.000322	 0.494302	 0.028488	 1.250085
0.034000	 0.016985	 1.000325	 0.494269	 0.028654	 1.250085
0.034100	 0.017034	 1.000328	 0.494236	 0.028821	 1.250086
0.034200	 0.017084	 1.000331	 0.494202	 0.028988	 1.250086
0.034300	 0.017133	 1.000334	 0.494169	 0.029156	 1.250086
0.034400	 0.017183	 1.000337	 0.494135	 0.029324	 1.250086
0.034500	 0.017232	 1.000340	 0.494102	 0.029492	 1.250087
0.034600	 0.017281	 1.000343	 0.494068	 0.029661	 1.250087
0.034700	 0.017331	 1.000346	 0.494034	 0.029830	 1.250087
0.034800	 0.017380	 1.000349	 0.494000	 0.030000	 1.250087
0.034900	 0.017430	 1.000352	 0.493966	 0.030170	 1.250088
0.035000	 0.017479	 1.000355	 0.493932	 0.030341	 1.250088
0.035100	 0.017528	 1.000358	 0.493897	 0.030513	 1.250088
0.035200	 0.017578	 1.000361	 0.493863	 0.030684	 1.250088
0.035300	 0.017627	 1.000364	 0.493829	 0.030856	 1.250089
0.035400	 0.017677	 1.000367	 0.493794	 0.031029	 1.250089
0.035500	 0.017726	 1.000370	 0.493760	 0.031202	 1.250089
0.035600	 0.017775	 1.000373	 0.493725	 0.031376	 1.250089
0.035700	 0.017825	 1.000376	 0.493690	 0.031550	 1.250090
0.035800	 0.017874	 1.000379	 0.493655	 0.031724	 1.250090
0.035900	 0.017923	 1.000383	 0.493620	 0.031899	 1.250090
0.036000	 0.017973	 1.000386	 0.493585	 0.032075	 1.250090
0.036100	 0.018022	 1.000389	 0.493550	 0.032250	 1.250091
0.036200	 0.018072	 1.000392	 0.493515	 0.032427	 1.250091
0.036300	 0.018121	 1.000396	 0.493479	 0.032604	 1.250091
0.036400	 0.018170	 1.000399	 0.493444	 0.032781	 1.250091
0.036500	 0.018220	 1.000402	 0.493408	 0.032959	 1.250092
0.036600	 0.018269	 1.000405	 0.493373	 0.033137	 1.250092
0.036700	 0.018318	 1.000409	 0.493337	 0.033315	 1.250092
0.036800	 0.018368	 1.000412	 0.493301	 0.033494	 1.250092
0.036900	 0.018417	 1.000415	 0.493265	 0.033674	 1.250093
0.037000	 0.018466	 1.000419	 0.493229	 0.033854	 1.250093
0.037100	 0.018516	 1.000422	 0.493193	 0.034034	 1.250093
0.037200	 0.018565	 1.000425	 0.493157	 0.034215	 1.250093
0.037300	 0.018614	 1.000429	 0.493121	 0.034397	 1.250094
0.037400	 0.018664	 1.000432	 0.493084	 0.034579	 1.250094
0.037500	 0.018713	 1.000436	 0.493048	 0.034761	 1.250094
0.037600	 0.018762	 1.000439	 0.493011	 0.034944	 1.250094
0.037700	 0.018811	 1.000443	 0.492975	 0.035127	 1.250095
0.037800	 0.018861	 1.000446	 0.492938	 0.035311	 1.250095
0.037900	 0.018910	 1.000450	 0.492901	 0.035495	 1.250095
0.038000	 0.018959	 1.000453	 0.492864	 0.035679	 1.250095
0.038100	 0.019009	 1.000457	 0.492827	 0.035864	 1.250096
0.038200	 0.019058	 1.000461	 0.492790	 0.036050	 1.250096
0.038300	 0.019107	 1.000464	 0.492753	 0.036236	 1.250096
0.038400	 0.019156	 1.000468	 0.492716	 0.036422	 1.250096
0.038500	 0.019206	 1.000471	 0.492678	 0.036609	 1.250097
0.038600	 0.019255	 1.000475	 0.492641	 0.036797	 1.250097
0.038700	 0.019304	 1.000479	 0.492603	 0.036984	 1.250097
0.038800	 0.019354	 1.000482	 0.492565	 0.037173	 1.250097
0.038900	 0.019403	 1.000486	 0.492528	 0.037361	 1.250098
0.039000	 0.019452	 1.000490	 0.492490	 0.037551	 1.250098
0.039100	 0.019501	 1.000494	 0.492452	 0.037740	 1.250098
0.039200	 0.019551	 1.000497	 0.492414	 0.037930	 1.250098
0.039300	 0.019600	 1.000501	 0.492376	 0.038121	 1.250099
0.039400	 0.019649	 1.000505	 0.492338	 0.038312	 1.250099
0.039500	 0.019698	 1.000509	 0.492299	 0.038503	 1.250099
0.039600	 0.019747	 1.000513	 0.492261	 0.038695	 1.250099
0.039700	 0.019797	 1.000517	 0.492223	 0.038887	 1.250100
0.039800	 0.019846	 1.000520	 0.492184	 0.039080	 1.250100
